"DateTime","grid (26) (kw)","grid (27) (kw)","grid (43) (kw)","grid (59) (kw)","grid (77) (kw)","grid (86) (kw)","grid (93) (kw)","grid (94) (kw)","grid (101) (kw)","grid (114) (kw)","grid (142) (kw)","grid (145) (kw)","grid (153) (kw)","grid (171) (kw)"
"2019-08-27 12:30:00",-1.213,-1.64,1.527,4.558,1.931,0.591,-1.217,0.286,0.677,0.593,-1.74,0.119,1.752,-0.527
"2019-08-27 12:45:00",1.272,-2.563,0.98,4.751,2.083,0.609,-1.844,0.334,0.788,1.493,-2.126,0.109,-1.192,-1.094
"2019-08-27 13:00:00",-1.323,-2.273,0.809,5.461,0.746,2.044,-1.999,0.325,1.33,-0.36,-1.64,0.16,-0.809,-0.457
"2019-08-27 13:15:00",-1.967,-2.458,0.585,2.635,1.803,2.739,-1.513,0.371,0.728,1.073,-1.1,0.235,1.189,-0.352
"2019-08-27 13:30:00",-1.457,-0.879,0.567,5.856,1.945,0.669,-0.824,0.696,1.004,0.499,-1.077,0.114,-1.714,-1.881
"2019-08-27 13:45:00",-2.056,0.935,0.469,4.284,0.909,0.619,-1.058,0.855,1.436,1.227,-0.933,0.059,0.68,-0.787
"2019-08-27 14:00:00",-0.348,1.296,0.611,2.455,1.959,3.774,-0.819,0.29,0.864,-0.571,-1.127,0.13,-1.096,-0.499
"2019-08-27 14:15:00",2.087,1.073,0.783,2.833,3.419,3.859,-0.803,0.356,1.727,1.725,-1.48,0.162,1.137,-0.718
"2019-08-27 14:30:00",0.374,1.444,0.693,3.405,1.541,3.882,-1.57,0.297,1.065,1.943,-0.921,0.338,1.736,0.425
"2019-08-27 14:45:00",-1.216,2.055,0.746,3.357,4.128,1.877,-0.905,1.252,1.244,1.752,-1.177,0.291,-1.311,-0.054
"2019-08-27 15:00:00",-1.12,2.201,0.729,3.405,4.041,0.923,-0.276,0.226,1.317,1.67,-0.953,0.181,1.563,-1.633
"2019-08-27 15:15:00",1.255,0.591,1.064,4.617,3.946,3.709,-0.655,0.239,1.274,0.481,-0.927,0.17,-1.573,0.01
"2019-08-27 15:30:00",2.052,1.252,1.055,3.484,4.341,0.58,-0.683,0.192,0.992,2.09,-0.671,0.147,1.771,0.264
"2019-08-27 15:45:00",1.528,1.268,0.717,3.586,3.329,2.925,-0.63,0.24,1.113,1.315,-0.302,0.15,0.241,-0.254
"2019-08-27 16:00:00",-0.723,-0.676,0.122,4.593,3.389,3.189,-0.358,1.152,1.279,1.311,-0.517,0.237,0.255,1.136
"2019-08-27 16:15:00",-0.636,-0.731,-0.154,2.892,4.383,0.775,-0.425,0.34,1.216,2.074,-0.2,0.104,1.553,-0.09
"2019-08-27 16:30:00",-0.698,-0.558,0.283,4.802,4.351,3.701,-0.398,0.311,1.315,2.145,0.026,0.059,-0.653,0.103
"2019-08-27 16:45:00",-0.756,-0.453,0.635,2.859,7.303,0.854,-0.104,0.337,1.425,2.081,0.297,0.134,2.211,0.826
"2019-08-27 17:00:00",-0.152,0.466,0.687,2.572,6.705,1.146,-0.035,0.298,0.944,2.061,0.052,0.317,-0.392,1.033
"2019-08-27 17:15:00",0.121,0.085,0.981,4.023,7.02,3.586,-0.064,1.225,1.458,1.866,0.022,0.34,0.515,0.123
"2019-08-27 17:30:00",0.332,0.083,1.036,1.762,11.266,0.912,0.073,0.295,1.011,2.641,0.023,0.414,2.506,1.325
"2019-08-27 17:45:00",2.956,0.345,0.712,4.045,6.422,6.036,0.243,0.295,1.987,1.602,0.132,0.38,0.017,1.856
"2019-08-27 18:00:00",0.381,0.375,0.684,2.017,3.695,1.421,0.257,0.195,1.526,2.626,0.414,1.193,2.03,0.442
"2019-08-27 18:15:00",0.499,0.466,0.483,3.801,5.095,2.431,0.162,0.244,2.251,4.188,2.525,0.742,1.495,1.728
"2019-08-27 18:30:00",0.915,0.612,0.52,2.319,4.082,0.753,0.203,0.197,1.415,3.138,1.385,0.539,0.055,1.364
"2019-08-27 18:45:00",3.306,0.489,0.733,2.728,2.422,0.862,0.316,1.305,1.484,2.857,1.257,0.339,0.137,0.366
"2019-08-27 19:00:00",1.274,0.525,0.97,3.788,5.092,1.14,0.342,0.445,0.993,2.991,1.182,0.429,2.979,2.298
"2019-08-27 19:15:00",2.151,0.74,1.117,2.538,4.739,2.488,0.325,0.323,1.578,3.025,1.206,0.49,0.259,2.942
"2019-08-27 19:30:00",1.041,0.772,0.7,1.843,4.355,1.225,0.416,0.338,0.898,2.992,0.882,1.638,0.146,2.668
"2019-08-27 19:45:00",1.047,0.791,0.941,3.302,3.303,1.494,0.402,0.374,1.207,2.812,0.675,0.343,3.11,2.502
"2019-08-27 20:00:00",2.928,0.778,0.991,3.308,4.502,2.006,0.328,0.324,0.842,1.795,0.534,0.269,0.188,1.934
"2019-08-27 20:15:00",0.728,0.69,1.051,5.411,2.688,0.736,0.369,0.357,0.726,2.789,0.399,0.952,0.209,1.481
"2019-08-27 20:30:00",3.739,0.701,1.066,1.481,4.151,0.691,0.493,0.304,1.366,1.382,0.474,1.111,0.394,2.888
"2019-08-27 20:45:00",2.671,0.773,1.019,2.481,1.984,0.775,3.39,1.204,1.121,2.651,0.55,0.675,3.057,6.069
"2019-08-27 21:00:00",1.883,1.026,1.337,2.183,2.049,0.792,4.186,0.321,0.871,1.615,0.437,0.358,0.18,3.138
"2019-08-27 21:15:00",3.774,1.596,1.207,1.429,2.15,0.768,4.238,0.333,1.411,2.504,0.539,0.476,0.187,2.734
"2019-08-27 21:30:00",1.239,0.916,0.985,3.142,3.198,0.745,4.223,0.301,0.79,1.305,0.436,0.458,2.524,1.844
"2019-08-27 21:45:00",3.117,1.513,1.099,1.112,3.242,0.646,4.16,0.346,0.734,2.804,0.247,0.299,0.882,1.014
"2019-08-27 22:00:00",3.836,1.566,0.998,2.788,2.845,0.573,4.114,0.313,1.267,1.84,0.399,0.422,0.198,1.639
"2019-08-27 22:15:00",3.811,0.936,0.951,0.872,4.671,0.558,4.15,0.33,1.012,1.947,0.322,0.524,0.169,2.006
"2019-08-27 22:30:00",3.884,0.747,0.942,2.013,6.099,0.57,4.103,0.212,0.583,2.801,0.196,0.326,0.208,0.225
"2019-08-27 22:45:00",3.851,0.698,0.982,1.327,4.729,0.554,4.03,0.226,1.125,1.457,0.24,0.407,0.159,1.753
"2019-08-27 23:00:00",3.718,0.731,0.88,1.735,1.812,0.54,4.064,0.206,0.841,1.453,0.295,0.466,2.996,0.352
"2019-08-27 23:15:00",3.292,0.692,0.939,1.194,2.849,0.531,4.094,0.225,0.543,2.127,0.236,0.377,3.015,1.867
"2019-08-27 23:30:00",2.65,0.719,1.479,1.701,2.725,0.537,3,0.31,1.183,1.454,0.245,0.384,3.335,0.342
"2019-08-27 23:45:00",1.238,0.762,1.457,1.013,2.494,0.541,2.224,0.884,0.878,0.889,0.389,0.372,3.245,1.602
"2019-08-28 00:00:00",2.595,0.372,1.217,1.921,8.975,0.558,1.89,0.358,0.457,1.877,0.316,0.306,3.327,0.206
"2019-08-28 00:15:00",0.826,0.446,1.183,0.841,9.969,0.862,2.559,0.323,1.072,1.224,0.211,0.373,3.215,1.01
"2019-08-28 00:30:00",2.805,0.471,1.177,2.215,9.99,3.404,1.552,0.316,0.516,1.083,0.254,0.37,0.982,0.345
"2019-08-28 00:45:00",0.501,0.361,1.174,0.686,9.538,3.393,3.464,0.345,0.797,1.864,0.37,0.305,2.68,1.521
"2019-08-28 01:00:00",0.548,0.307,1.17,1.84,9.216,3.481,1.988,0.31,1.142,0.638,0.225,0.38,1.273,0.29
"2019-08-28 01:15:00",0.602,0.337,0.765,0.778,9.832,1.929,0.366,0.252,0.247,1.822,0.181,0.228,2.182,1.358
"2019-08-28 01:30:00",1.498,0.284,0.381,1.755,10.018,2.796,0.731,0.214,1.003,1.601,0.277,0.113,1.32,0.883
"2019-08-28 01:45:00",3.099,0.304,1.174,0.549,9.157,1.692,3.949,0.225,0.529,0.694,0.263,0.125,1.81,0.286
"2019-08-28 02:00:00",1.102,0.341,1.116,1.769,9.784,2.454,3.633,0.216,0.727,1.769,0.245,0.123,2.132,0.931
"2019-08-28 02:15:00",2.271,0.285,1.117,0.538,9.436,2.596,0.334,0.339,0.954,1.311,0.298,0.059,1.389,0.364
"2019-08-28 02:30:00",1.38,0.305,0.958,1.772,9.209,0.698,0.36,0.266,0.463,0.94,0.416,0.122,2.093,0.359
"2019-08-28 02:45:00",0.442,0.418,0.36,0.643,9.692,1.582,0.415,0.349,0.557,1.597,0.246,0.128,1.017,1.033
"2019-08-28 03:00:00",2.577,0.477,0.398,1.62,9.477,2.509,1.573,0.345,0.799,1.152,0.178,0.103,1.431,0.346
"2019-08-28 03:15:00",1.245,0.485,1.168,0.586,9.22,1.578,2.963,0.35,0.506,0.957,0.307,0.19,2.31,0.998
"2019-08-28 03:30:00",2.037,0.448,1.118,1.792,9.695,3.372,0.401,0.335,0.624,1.641,0.332,0.199,0.166,0.358
"2019-08-28 03:45:00",1.447,0.348,0.695,0.706,9.564,0.682,0.405,0.323,1.105,0.774,0.184,0.124,0.795,0.881
"2019-08-28 04:00:00",0.427,0.371,0.367,1.805,9.695,0.589,0.788,0.325,0.458,4.048,0.206,0.114,2.303,0.854
"2019-08-28 04:15:00",0.559,0.393,0.36,0.825,10.219,3.173,3.682,0.337,0.489,4.787,0.263,0.131,1.32,0.351
"2019-08-28 04:30:00",0.535,0.382,1.261,1.78,9.309,3.348,0.434,0.324,0.792,3.965,0.239,0.058,2.011,1.496
"2019-08-28 04:45:00",2.309,0.428,2.131,0.809,9.871,3.305,0.357,0.315,0.557,4.664,0.246,0.114,0.226,0.325
"2019-08-28 05:00:00",1.331,0.457,2.004,1.608,8.387,1.986,0.709,0.226,0.52,4.979,0.372,0.133,2.128,0.204
"2019-08-28 05:15:00",0.418,0.405,0.872,0.937,1.756,4.422,3.882,0.216,0.778,2.148,0.978,0.058,0.973,2.31
"2019-08-28 05:30:00",1.496,1.538,0.907,1.124,2.955,2.907,3.347,0.224,0.531,1.799,0.25,0.107,0.123,0.467
"2019-08-28 05:45:00",3.163,1.113,0.849,1.056,1.526,5.526,0.327,0.21,0.432,1.038,0.25,0.153,2.242,0.47
"2019-08-28 06:00:00",3.026,1.125,0.835,0.587,2.855,2.923,0.346,0.338,0.784,1.007,0.359,0.135,1.245,0.527
"2019-08-28 06:15:00",2.911,1.193,0.75,1.694,1.662,5.209,0.411,0.331,0.511,1.716,0.512,0.163,0.22,1.293
"2019-08-28 06:30:00",0.796,0.915,0.782,0.622,3.011,4.044,0.365,0.333,0.465,0.718,0.733,0.147,2.382,0.615
"2019-08-28 06:45:00",0.326,0.651,1.198,1.135,1.915,2.569,0.325,0.31,0.796,2.12,0.357,0.059,0.206,1.393
"2019-08-28 07:00:00",0.641,0.843,1.037,1.65,2.146,2.561,2.243,0.333,0.49,0.712,0.385,0.111,0.162,0.514
"2019-08-28 07:15:00",0.519,0.846,0.696,0.951,2.138,2.614,1.863,0.323,0.542,1.173,0.165,0.749,0.185,1.306
"2019-08-28 07:30:00",2.956,0.665,0.591,2.608,2.094,2.614,0.186,0.326,0.867,0.409,0.236,0.425,0.124,0.222
"2019-08-28 07:45:00",0.823,0.356,0.741,1.767,2.628,2.947,0.097,0.223,0.449,0.725,0.107,0.789,1.713,0.598
"2019-08-28 08:00:00",0.061,0.133,0.384,1.893,1.846,3.659,2.504,0.23,0.527,0.802,0.059,0.734,1.128,0.384
"2019-08-28 08:15:00",0.112,-0.377,0.007,2.493,2.286,0.989,0.042,0.21,0.814,0.148,-0.063,0.496,-0.075,-0.037
"2019-08-28 08:30:00",-0.089,-0.58,-0.115,1.768,2.302,0.937,-0.125,0.231,0.525,0.667,-0.18,0.416,-0.236,0.528
"2019-08-28 08:45:00",-0.511,-0.311,-0.334,2.743,1.485,0.723,-0.261,0.541,0.597,0.645,0.012,0.443,-0.546,-0.245
"2019-08-28 09:00:00",-1.302,-0.355,-0.794,1.616,2.521,2.659,-0.435,0.32,0.788,-0.253,-0.025,0.354,-1.057,0.13
"2019-08-28 09:15:00",-1.348,-0.714,-0.573,1.615,9.411,7.31,-0.632,0.343,0.399,0.106,-0.094,0.476,-1.177,0.023
"2019-08-28 09:30:00",-0.823,-0.495,-1.613,2.689,9.486,12.013,-1.22,0.37,0.554,0.482,0.028,0.557,-0.723,-0.462
"2019-08-28 09:45:00",-1.011,-0.656,-1.734,1.76,10.092,8.103,-1.41,0.338,0.899,0.354,-0.038,0.601,-0.994,0.708
"2019-08-28 10:00:00",0.238,-0.557,-0.687,2.911,9.316,7.082,-1.483,0.361,0.465,-0.497,-0.084,2.01,-1.54,-0.635
"2019-08-28 10:15:00",-1.489,0.005,-0.818,2.094,8.537,4.992,-1.505,0.313,0.575,0.338,0.057,3.526,-1.443,0.594
"2019-08-28 10:30:00",-1.493,-0.516,-0.543,3.284,9.19,5.533,-1.509,0.339,0.944,0.234,0.16,8.04,-1.36,-0.981
"2019-08-28 10:45:00",-1.386,-0.266,-1.354,4.705,9.092,5.116,-1.548,0.311,0.329,-0.438,0.002,4.942,-1.549,0.16
"2019-08-28 11:00:00",-2.137,-0.311,-1.607,3.647,8.146,4.375,-2.298,0.35,1.009,-0.353,-0.084,2.718,-2.036,-0.363
"2019-08-28 11:15:00",-2.42,0.095,-2.452,6.295,8.916,1.75,-2.201,0.294,1.005,0.145,0.134,0.611,-2.243,-1.148
"2019-08-28 11:30:00",-2.739,-0.007,-2.998,3.601,8.609,3.529,-2.236,0.341,0.943,-1.508,-0.062,4.813,-2.635,-0.384
"2019-08-28 11:45:00",-2.97,0.156,-3.203,5.649,7.689,0.582,-2.283,0.308,1.101,0.111,-0.103,4.494,-2.752,-2.052
"2019-08-28 12:00:00",-3.145,-0.434,-1.657,4.216,8.535,3.741,-2.731,0.337,1.152,-1.193,-0.154,2.715,-2.684,-0.818
"2019-08-28 12:15:00",-2.843,-0.334,-0.705,4.891,5.509,5.33,-2.262,0.236,1.32,0.85,-0.4,1.421,0.73,-0.649
"2019-08-28 12:30:00",-2.504,-0.783,-1.65,5.147,0.88,8.192,-2.788,0.236,0.904,-1.153,-0.321,1.168,-2.64,-2.23
"2019-08-28 12:45:00",-1.675,-1.19,-2.134,3.563,1.944,3.967,-2.974,0.195,1.538,0.309,-0.292,0.648,-0.427,0.249
"2019-08-28 13:00:00",-0.309,-0.611,-1.2,4.992,2.13,2.706,-3.001,0.24,0.807,0.82,-0.335,0.542,0.373,-0.986
"2019-08-28 13:15:00",0.033,-0.454,-0.363,4.154,0.997,4.129,-0.985,0.247,1.277,0.967,-0.343,0.888,0.629,-2.402
"2019-08-28 13:30:00",-3.437,-0.299,-1.782,2.404,0.736,3.631,-0.399,0.367,1.257,0.384,-0.318,0.656,0.472,-0.672
"2019-08-28 13:45:00",-2.481,-0.171,-1.25,3.203,2,1.742,-1.583,0.307,1.228,0.523,-0.32,0.202,0.554,-2.318
"2019-08-28 14:00:00",0.701,-0.244,-0.645,3.707,0.16,3.551,-1.957,1.314,1.375,0.708,-0.374,0.408,0.664,-1.526
"2019-08-28 14:15:00",-1.704,-0.344,-0.324,3.486,2.105,2.412,-2.628,0.292,1.542,0.803,-0.633,0.471,0.979,-1.238
"2019-08-28 14:30:00",-2.733,-0.557,-2.359,2.257,1.757,4.182,-0.274,0.36,0.966,1.074,-0.808,0.365,0.962,-1.738
"2019-08-28 14:45:00",2.225,-0.222,-2.233,4.353,4.508,4.414,-0.304,0.295,1.585,2.289,-0.487,0.226,3.166,1.363
"2019-08-28 15:00:00",0.604,-0.694,-0.356,2.585,3.995,4.56,-1.423,0.31,1.536,1.795,-0.34,0.12,2.135,-0.049
"2019-08-28 15:15:00",-0.37,-0.924,-1.233,4.208,4.7,4.177,-2.024,1.179,1.287,2.3,-0.337,0.189,3.123,1.64
"2019-08-28 15:30:00",0.919,-0.724,-1.32,3.07,3.724,4.201,-2.393,0.218,1.053,1.193,-0.478,0.362,1.597,-0.919
"2019-08-28 15:45:00",-2.497,-1.282,-1.18,4.524,3.547,4.084,-2.134,0.19,1.588,1.1,-0.779,0.488,1.426,-0.572
"2019-08-28 16:00:00",-2.366,-1.532,-1.392,7.548,3.728,4.124,-1.757,0.28,1.652,1.18,-0.683,0.466,2.127,-0.908
"2019-08-28 16:15:00",-1.338,-1.346,-1.098,4.991,3.856,4.122,-1.086,0.821,1.112,1.363,-0.577,0.449,1.898,-1.707
"2019-08-28 16:30:00",2.154,-0.983,-0.805,4.392,4.247,4.966,-1.007,0.838,1.556,2.103,-0.585,0.497,2.852,1.186
"2019-08-28 16:45:00",2.388,-0.83,0.908,2.782,4.264,4.215,-0.741,0.321,1.546,2.335,-0.47,0.256,2.611,-0.497
"2019-08-28 17:00:00",2.458,2.067,0.251,3.608,4.544,4.277,-0.824,1.255,1.545,2.26,-0.579,0.332,3.118,0.751
"2019-08-28 17:15:00",2.174,2.699,-1.071,1.22,4.506,4.199,-0.875,0.315,1.633,2.061,-0.352,0.359,2.772,1.175
"2019-08-28 17:30:00",1.971,2.789,-0.786,0.959,4.355,4.173,-0.563,0.341,1.582,1.841,-0.095,1.128,2.591,1.004
"2019-08-28 17:45:00",-0.502,3.174,0.02,0.898,4.61,1.114,-0.21,0.354,1.521,2.27,0.088,2.933,2.827,-0.299
"2019-08-28 18:00:00",0.793,3.286,-0.051,2.547,4.835,1.551,-0.009,1.568,1.944,2.559,0.24,1.446,1.596,1.178
"2019-08-28 18:15:00",2.794,3.919,0.185,1.132,4.961,4.086,0.057,0.308,1.807,2.72,0.132,0.713,-0.31,-0.317
"2019-08-28 18:30:00",1.936,4.245,0.382,3.232,5.025,3.98,0.157,0.333,1.979,3.299,0.259,0.378,-0.148,1.985
"2019-08-28 18:45:00",0.18,4.046,0.639,0.768,5.176,3.981,0.212,1.241,1.607,3.195,0.322,0.537,2.509,0.142
"2019-08-28 19:00:00",0.241,3.437,0.87,3.346,5.411,4.014,0.251,0.307,1.948,3.762,0.198,0.449,2.406,3.069
"2019-08-28 19:15:00",0.338,1.301,0.918,1.4,6.332,4.08,3.225,0.201,1.152,3.804,0.188,0.517,1.048,2.317
"2019-08-28 19:30:00",0.364,0.797,1.252,2.766,5.801,1.326,4.534,1.114,1.613,3.803,0.226,0.43,3.141,2.51
"2019-08-28 19:45:00",2.922,0.704,1.177,2.562,6.288,0.756,4.498,0.303,1.521,3.318,0.307,0.433,4.092,3.411
"2019-08-28 20:00:00",3.292,0.648,1.468,1.211,5.992,0.723,4.465,0.363,0.856,3.542,0.277,0.701,3.939,3.22
"2019-08-28 20:15:00",3.333,0.744,1.221,3.122,4.831,0.691,4.441,0.844,1.443,3.724,0.543,1.163,4.019,4.457
"2019-08-28 20:30:00",3.724,0.738,1.303,0.86,6.061,0.69,4.42,0.683,0.955,3.151,0.573,0.298,3.891,5.96
"2019-08-28 20:45:00",3.964,0.669,1.216,2.992,2.654,0.77,4.369,0.307,1.51,3.174,0.442,0.323,3.973,4.924
"2019-08-28 21:00:00",3.84,0.638,1.811,1.978,2.786,2.997,4.291,0.344,0.808,3.081,0.465,0.279,3.823,3.793
"2019-08-28 21:15:00",3.649,1.04,2.205,2.088,3.114,1.244,4.352,0.304,1.481,3.115,0.51,0.207,3.917,2.934
"2019-08-28 21:30:00",3.64,0.79,2.202,3.67,3.296,0.788,4.363,1.079,0.887,3.002,0.292,0.261,3.801,1.946
"2019-08-28 21:45:00",3.263,0.655,2.184,3.673,3.297,1.001,4.45,0.254,1.237,3.067,0.207,0.37,3.91,2.099
"2019-08-28 22:00:00",3.582,0.405,1.756,2.486,3.136,2.985,4.339,0.227,1.308,2.751,0.349,0.432,3.779,1.023
"2019-08-28 22:15:00",3.575,0.449,1.303,3.607,2.489,0.717,4.299,0.206,0.817,2.858,0.352,0.26,3.867,2.021
"2019-08-28 22:30:00",3.353,0.408,1.294,2.869,3.386,0.642,4.266,0.534,0.842,2.79,0.271,0.199,3.625,1.769
"2019-08-28 22:45:00",3.329,0.347,1.289,1.929,3.381,3.472,4.204,1.217,1.205,2.859,0.321,0.185,3.554,0.785
"2019-08-28 23:00:00",3.261,0.3,1.291,2.737,2.756,2.661,4.278,0.323,1.015,2.717,0.205,0.092,3.506,1.826
"2019-08-28 23:15:00",2.498,0.35,1.297,2.944,2.007,1.88,4.265,0.347,0.754,1.733,0.166,0.173,3.519,0.739
"2019-08-28 23:30:00",1.6,0.402,1.498,1.019,2.837,1.788,4.179,0.361,1.084,2.304,0.274,0.14,3.489,1.421
"2019-08-28 23:45:00",3.115,0.344,1.644,2.678,2.722,2.91,3.96,0.339,0.913,1.293,0.301,0.21,3.482,1.371
"2019-08-29 00:00:00",3.086,0.294,1.387,2.178,9.337,0.956,1.75,1.191,0.527,1.829,0.211,0.2,3.463,0.898
"2019-08-29 00:15:00",2.107,0.366,1.3,1.137,9.396,2.91,3.776,0.316,1.232,1.962,0.263,0.115,3.437,1.345
"2019-08-29 00:30:00",0.505,0.539,1.291,2.191,10.05,0.531,1.48,0.34,0.914,0.784,0.259,0.14,3.453,0.589
"2019-08-29 00:45:00",3.016,0.526,1.283,1.698,10.048,2.814,4.124,0.33,0.658,2.085,0.282,0.1,3.419,1.467
"2019-08-29 01:00:00",2.712,0.406,1.277,1.347,9.792,0.817,0.603,0.322,1.142,1.84,0.411,0.172,3.469,0.602
"2019-08-29 01:15:00",0.344,0.409,1.269,2.249,9.026,0.734,3.781,0.319,0.432,1.278,0.33,0.177,3.377,1.086
"2019-08-29 01:30:00",1.258,0.457,1.269,0.619,9.944,2.908,1.089,0.339,1.004,1.489,0.238,0.203,0.851,0.663
"2019-08-29 01:45:00",2.594,0.401,1.267,2.454,9.977,1.493,3.648,0.353,1.037,1.621,0.235,0.168,3.354,0.342
"2019-08-29 02:00:00",0.573,0.355,1.264,0.547,9.317,1.354,0.935,0.263,0.41,1.294,0.274,0.131,3.46,1.561
"2019-08-29 02:15:00",0.566,0.418,1.262,2.489,9.263,2.208,3.31,0.208,1.086,1.398,0.249,0.103,2.316,0.373
"2019-08-29 02:30:00",2.087,0.462,1.26,0.866,10.361,0.708,0.775,1.05,0.62,1.955,0.273,0.13,1.648,1.143
"2019-08-29 02:45:00",2.541,0.435,1.26,2.064,8.926,1.442,1.619,0.214,1.076,1.746,0.346,0.096,1.704,0.781
"2019-08-29 03:00:00",1.605,0.415,1.257,0.932,10.159,2.223,2.86,0.245,1.007,0.814,0.203,0.196,2.564,0.286
"2019-08-29 03:15:00",2.057,0.595,1.255,1.978,9.718,0.511,0.418,0.342,1.093,1.977,0.262,0.15,3.35,1.54
"2019-08-29 03:30:00",1.416,0.635,1.254,0.665,9.385,2.579,2.451,0.335,0.52,0.947,0.341,0.224,0.743,0.379
"2019-08-29 03:45:00",2.263,0.544,1.255,1.831,10.142,0.509,2.031,0.318,0.883,2.942,0.373,0.105,3.102,0.376
"2019-08-29 04:00:00",1.238,0.415,1.167,1.246,8.742,1.346,0.403,0.317,1.082,4.912,0.273,0.153,1.032,1.622
"2019-08-29 04:15:00",2.281,0.467,1.21,1.335,10.108,3.607,0.411,0.332,0.795,3.779,0.24,0.079,3.319,0.311
"2019-08-29 04:30:00",0.851,0.918,1.252,1.846,8.839,3.062,2.435,0.323,0.592,4.956,0.298,0.126,0.72,0.836
"2019-08-29 04:45:00",2.962,0.785,1.251,0.824,10.094,2.615,1.795,0.294,1.161,3.768,0.199,0.104,3.354,0.863
"2019-08-29 05:00:00",2.023,1.172,1.247,1.887,8.712,4.175,0.441,0.216,0.856,4.865,0.244,0.154,0.444,0.738
"2019-08-29 05:15:00",0.574,0.966,1.197,0.566,9.952,2.193,3.474,0.218,0.537,3.131,0.829,0.206,3.083,1.697
"2019-08-29 05:30:00",0.416,1.123,1.003,1.818,8.814,2.368,0.467,0.214,0.69,1.247,0.318,0.13,0.772,1.522
"2019-08-29 05:45:00",0.415,0.91,1.095,0.787,9.713,5.123,0.359,0.243,0.923,1.552,0.155,0.231,2.794,1.432
"2019-08-29 06:00:00",0.413,0.611,1.122,1.579,9.09,1.565,3.242,0.354,0.693,0.482,0.235,0.065,0.859,1.458
"2019-08-29 06:15:00",1.124,0.664,0.96,0.994,8.873,0.849,0.899,0.263,0.527,1.667,0.322,0.146,3.182,1.836
"2019-08-29 06:30:00",2.328,0.5,0.805,1.213,9.904,3.336,0.378,0.345,0.856,1.435,0.394,0.487,3.257,1.313
"2019-08-29 06:45:00",1.71,0.122,0.942,1.13,8.828,0.743,0.591,0.348,0.866,0.82,0.867,0.309,0.506,0.796
"2019-08-29 07:00:00",1.908,-0.656,0.998,1.075,8.875,2.413,3.753,0.341,0.591,1.549,0.498,0.575,2.788,1.622
"2019-08-29 07:15:00",0.401,-0.491,0.966,0.954,8.94,0.868,0.545,0.332,0.435,0.611,0.403,1.01,0.493,2.129
"2019-08-29 07:30:00",2.773,-0.033,0.74,2.629,8.929,2.855,2.321,0.317,0.882,1.532,-0.249,0.495,0.481,0.844
"2019-08-29 07:45:00",0.388,-1.681,0.561,1.607,9.556,0.754,3.765,0.336,0.956,0.572,-1.027,0.506,0.349,1.043
"2019-08-29 08:00:00",0.025,-3.712,0.409,2.714,5.109,2.677,0.838,0.327,0.549,0.367,-1.766,0.86,0.36,1.097
"2019-08-29 08:15:00",-0.154,-4.295,0.162,1.603,6.935,3.054,0.032,0.326,0.669,0.876,-2.061,0.556,0.124,1.149
"2019-08-29 08:30:00",-0.541,-4.892,-0.142,3.435,5.026,0.703,-0.145,0.285,0.835,0.133,-2.418,0.809,-0.037,1.314
"2019-08-29 08:45:00",-0.713,-4.7,-0.469,1.979,1.579,0.844,-0.347,0.229,0.647,0.713,-2.642,0.494,-0.33,1.622
"2019-08-29 09:00:00",-0.772,-6.193,-0.812,3.252,2.139,3.727,-0.594,0.204,0.388,0.427,-2.587,0.839,-0.39,2.375
"2019-08-29 09:15:00",-0.27,-6.523,-0.782,1.947,1.375,1.148,-0.93,0.23,0.931,0.338,-1.756,0.754,-0.028,0.96
"2019-08-29 09:30:00",-1.35,-7.121,-1.107,2.575,2.662,0.72,-1.371,0.222,0.96,0.113,-1.63,0.377,-0.915,-0.042
"2019-08-29 09:45:00",-0.764,-2.299,-1.716,2.482,1.806,0.453,-1.473,0.361,0.366,0.45,-2.874,0.878,-0.67,0.583
"2019-08-29 10:00:00",-1.809,-3.415,-1.865,1.807,1.36,0.531,-1.672,0.329,0.568,0.063,-3.679,1.692,-1.565,0.348
"2019-08-29 10:15:00",-2.393,-6.616,-2.058,4.436,1.48,0.512,-1.877,0.336,0.794,-0.866,-3.787,2.999,1.258,0.318
"2019-08-29 10:30:00",-2.391,-7.629,-2.316,3.59,1.028,0.52,-2.111,0.304,0.665,-0.803,-3.995,1.305,1.255,-0.881
"2019-08-29 10:45:00",-2.511,-4.741,-2.603,7.176,0.896,0.495,-2.188,0.344,0.486,-0.138,-2.875,2.153,-0.684,0.433
"2019-08-29 11:00:00",-2.357,-2.034,-1.456,6.72,1.141,0.489,-2.206,0.314,1.28,-0.691,-3.962,3.763,-2.118,0.142
"2019-08-29 11:15:00",-2.876,-3.992,-2.066,4.412,2.489,0.501,-2.331,0.332,0.954,-1.45,-3.164,3.19,-2.537,-0.558
"2019-08-29 11:30:00",-3.059,-1.151,-0.963,3.089,4.874,0.495,-2.519,0.206,0.657,0.038,-2.395,2.454,-2.552,-0.932
"2019-08-29 11:45:00",-3.069,-1.775,-0.729,2.943,2.216,0.496,-2.581,0.235,0.974,-0.743,-4.089,1.273,-2.727,-0.376
"2019-08-29 12:00:00",-2.99,-5.693,-0.731,3.009,1.451,0.485,-2.62,0.196,1.316,-0.635,-3.993,0.418,-2.658,-0.311
